JDHEL V-C s1 V-K1 s2 V-K2 s3 V-K3 s4 V-K4 s5 C-K1 s6 C-K2 s7 C-K3 s8 C-K4 s9 K1-K2 s10 K1-K3 s11 K1-K4 s12 K2-K3 s13 K2-K4 s14 K3-K4 s15 HELCOR AIRMASS
Aperture: 2, Filter: IRCUT, JD: heliocentric
2461186.3925868 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 -0.07156 0.09521 0.06093 0.08885 1.08848 0.06803 0.13249 0.09446 1.16003 0.07521 1.02754 0.06698 0.0037003 2.4351
2461186.3927211 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 -0.77336 0.06654 -0.60634 0.06062 0.27392 0.03759 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.16702 0.07939 1.04728 0.06356 0.88027 0.05734 0.0037003 2.4369
2461186.3930477 -0.53861 0.02912 -1.66234 0.06950 -1.61664 0.06451 -1.36420 0.05355 -0.51405 0.02844 -1.12373 0.07240 -1.07803 0.06762 -0.82559 0.05726 0.02456 0.03493 0.04571 0.09249 0.29815 0.08521 1.14829 0.07212 0.25244 0.08119 1.10259 0.06733 0.85015 0.05692 0.0037003 2.4411
2461186.3931800 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 -1.12687 0.07907 -0.92584 0.06852 -0.72471 0.05799 -0.04917 0.03872 0.20104 0.09751 0.40217 0.09042 1.07770 0.07945 0.20113 0.08135 0.87666 0.06896 0.67553 0.05851 0.0037003 2.4428
2461186.3933132 -0.46855 0.03211 -1.39450 0.06525 -1.43031 0.06753 -1.15162 0.05378 -0.29773 0.02913 -0.92595 0.06839 -0.96175 0.07057 -0.68306 0.05755 0.17082 0.03561 -0.03580 0.09059 0.24289 0.08086 1.09677 0.06704 0.27869 0.08272 1.13258 0.06927 0.85389 0.05595 0.0037003 2.4445
2461186.3934471 -0.67796 0.03435 -1.47043 0.06562 -1.39976 0.05872 -1.31650 0.05833 -0.37241 0.02823 -0.79247 0.07048 -0.72181 0.06410 -0.63855 0.06374 0.30555 0.03818 0.07066 0.08506 0.15392 0.08479 1.09802 0.06771 0.08326 0.07956 1.02736 0.06104 0.94410 0.06066 0.0037002 2.4463
2461186.3936471 -0.45937 0.03209 -1.53499 0.07151 -1.29094 0.05861 -1.27406 0.05959 -0.39351 0.03131 -1.07563 0.07431 -0.83158 0.06200 -0.81469 0.06293 0.06586 0.03727 0.24405 0.08904 0.26093 0.08969 1.14148 0.07398 0.01689 0.07978 0.89743 0.06160 0.88055 0.06253 0.0037002 2.4489
2461186.3937800 -0.62295 0.03011 -1.54899 0.06042 -1.56392 0.06154 -1.36236 0.05134 99.99999 9.99999 -0.92604 0.06430 -0.94097 0.06534 -0.73941 0.05585 99.99999 9.99999 -0.01493 0.08375 0.18662 0.07657 99.99999 9.99999 0.20156 0.07746 99.99999 9.99999 99.99999 9.99999 0.0037002 2.4506
2461186.3939132 -0.48501 0.03145 -1.51988 0.06912 -1.57711 0.07436 -1.31754 0.06080 -0.52370 0.03303 -1.03487 0.07179 -1.09210 0.07685 -0.83253 0.06381 -0.03869 0.03830 -0.05723 0.09846 0.20234 0.08866 0.99618 0.07249 0.25957 0.09281 1.05341 0.07751 0.79385 0.06461 0.0037002 2.4524
2461186.3940477 -0.53924 0.02952 -1.52587 0.06200 -1.60519 0.06727 -1.44850 0.06045 -0.50956 0.02858 -0.98663 0.06505 -1.06595 0.07009 -0.90926 0.06358 0.02967 0.03470 -0.07932 0.08880 0.07737 0.08376 1.01630 0.06463 0.15669 0.08773 1.09562 0.06970 0.93893 0.06315 0.0037002 2.4541
2461186.3941815 -0.66942 0.03150 -1.73059 0.07531 -1.77790 0.07754 -1.34477 0.05478 -0.53519 0.02930 -1.06118 0.07891 -1.10848 0.08104 -0.67536 0.05963 0.13422 0.03759 -0.04730 0.10605 0.38582 0.09075 1.19540 0.07806 0.43312 0.09260 1.24270 0.08021 0.80958 0.05850 0.0037002 2.4559
2461186.3943801 -0.59926 0.03112 -1.65559 0.06843 -1.62602 0.06974 -1.36711 0.05550 -0.56669 0.03062 -1.05634 0.07194 -1.02676 0.07318 -0.76785 0.05977 0.03257 0.03781 0.02958 0.09523 0.28849 0.08536 1.08891 0.07172 0.25891 0.08641 1.05933 0.07297 0.80042 0.05951 0.0037002 2.4585
2461186.3945123 -0.59948 0.03086 -1.72697 0.07444 -1.67851 0.07262 -1.35246 0.05653 -0.73070 0.03405 -1.12749 0.07752 -1.07902 0.07577 -0.75298 0.06052 -0.13121 0.04033 0.04847 0.10164 0.37451 0.09084 0.99627 0.07884 0.32604 0.08935 0.94781 0.07712 0.62177 0.06220 0.0037002 2.4603
2461186.3946468 -0.53508 0.03008 -1.59121 0.06836 -1.58575 0.06953 -1.25995 0.05295 -0.48688 0.02967 -1.05614 0.07129 -1.05068 0.07242 -0.72487 0.05668 0.04819 0.03591 0.00546 0.09493 0.33127 0.08355 1.10433 0.07112 0.32581 0.08452 1.09887 0.07225 0.77306 0.05647 0.0037002 2.4621
2461186.3947790 -0.53509 0.03047 -1.56799 0.06753 -1.60712 0.07308 -1.41857 0.06167 -0.50373 0.03124 -1.03290 0.07032 -1.07203 0.07566 -0.88348 0.06471 0.03136 0.03688 -0.03913 0.09673 0.14942 0.08843 1.06426 0.07065 0.18855 0.09274 1.10339 0.07598 0.91484 0.06508 0.0037001 2.4639
2461186.3949126 -0.58738 0.03178 -1.57789 0.06790 -1.64345 0.07353 -1.35395 0.06005 -0.51072 0.03186 -0.99050 0.07117 -1.05607 0.07656 -0.76657 0.06372 0.07667 0.03833 -0.06557 0.09727 0.22394 0.08753 1.06717 0.07120 0.28950 0.09196 1.13274 0.07659 0.84323 0.06376 0.0037001 2.4656
2461186.3952452 -0.56301 0.03325 -1.62216 0.07191 -1.48012 0.06574 -1.38702 0.06359 -0.44353 0.02998 -1.05915 0.07559 -0.91711 0.06975 -0.82401 0.06773 0.11948 0.03797 0.14204 0.09450 0.23513 0.09302 1.17863 0.07421 0.09309 0.08834 1.03658 0.06825 0.94349 0.06618 0.0037001 2.4701
2461186.3953779 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 -1.07187 0.07909 -0.86243 0.06934 -0.67604 0.05857 0.04613 0.03888 0.20944 0.09749 0.39583 0.09015 1.11800 0.07879 0.18638 0.08173 0.90855 0.06900 0.72217 0.05816 0.0037001 2.4719
2461186.3955124 -0.47843 0.02889 -1.54044 0.06447 -1.58133 0.06897 -1.33938 0.05368 -0.64238 0.03202 -1.06201 0.06713 -1.10290 0.07146 -0.86095 0.05685 -0.16395 0.03708 -0.04089 0.09181 0.20106 0.08096 0.89806 0.06854 0.24195 0.08458 0.93895 0.07278 0.69701 0.05850 0.0037001 2.4738
2461186.3956464 -0.58234 0.02942 -1.66201 0.06944 -1.57111 0.06533 -1.35948 0.05510 -0.51456 0.02841 -1.07967 0.07250 -0.98877 0.06857 -0.77714 0.05890 0.06778 0.03522 0.09090 0.09305 0.30253 0.08618 1.14745 0.07209 0.21163 0.08290 1.05655 0.06814 0.84492 0.05840 0.0037001 2.4756
2461186.3958438 -0.35073 0.02993 -1.62096 0.07954 -1.32426 0.06047 -1.10987 0.05150 -0.31073 0.03028 -1.27023 0.08113 -0.97354 0.06255 -0.75914 0.05392 0.04000 0.03424 0.29670 0.09666 0.51109 0.09131 1.31023 0.08126 0.21439 0.07529 1.01353 0.06272 0.79914 0.05412 0.0037001 2.4783
2461186.3959761 -0.46876 0.03458 -1.23471 0.05760 -1.16082 0.05532 99.99999 9.99999 -0.49170 0.03452 -0.76595 0.06195 -0.69205 0.05984 99.99999 9.99999 -0.02293 0.04137 0.07389 0.07552 99.99999 9.99999 0.74301 0.06192 99.99999 9.99999 0.66912 0.05980 99.99999 9.99999 0.0037001 2.4801
2461186.3961083 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 -0.85932 0.07116 -0.84786 0.06942 -0.56375 0.05924 0.25487 0.03834 0.01147 0.08998 0.29558 0.08238 1.11419 0.06890 0.28411 0.08088 1.10272 0.06710 0.81862 0.05650 0.0037000 2.4819
2461186.3962410 -0.55175 0.03384 -1.42767 0.06678 -1.36785 0.06361 -1.22716 0.05710 -0.50267 0.03334 -0.87592 0.07048 -0.81610 0.06748 -0.67541 0.06139 0.04908 0.04024 0.05982 0.08871 0.20051 0.08416 0.92499 0.07024 0.14069 0.08167 0.86517 0.06723 0.72448 0.06111 0.0037000 2.4837
2461186.3963745 -0.70942 0.03338 -1.68153 0.07161 -1.53388 0.06207 -1.28045 0.05024 -0.55995 0.02932 -0.97211 0.07611 -0.82446 0.06721 -0.57102 0.05647 0.14948 0.03905 0.14765 0.09236 0.40108 0.08487 1.12159 0.07442 0.25344 0.07699 0.97394 0.06529 0.72050 0.05418 0.0037000 2.4856
2461186.3965708 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 -1.03276 0.06837 -0.99595 0.06698 -0.76954 0.05933 -0.12328 0.03856 0.03681 0.08860 0.26322 0.08297 0.90948 0.06965 0.22640 0.08182 0.87266 0.06827 0.64626 0.06079 0.0037000 2.4883
2461186.3967036 -0.56643 0.02924 -1.60823 0.06628 -1.55908 0.06502 -1.39731 0.05598 -0.51796 0.02914 -1.04180 0.06929 -0.99265 0.06809 -0.83088 0.05952 0.04847 0.03546 0.04915 0.09041 0.21092 0.08415 1.09027 0.06925 0.16177 0.08316 1.04112 0.06805 0.87935 0.05947 0.0037000 2.4901
2461186.3968381 -0.42274 0.03065 -1.40882 0.06337 -1.46913 0.07068 -1.37636 0.06371 -0.54479 0.03293 -0.98608 0.06626 -1.04639 0.07328 -0.95362 0.06658 -0.12205 0.03819 -0.06031 0.09190 0.03246 0.08666 0.86403 0.06734 0.09277 0.09214 0.92434 0.07426 0.83157 0.06766 0.0037000 2.4920
2461186.3969721 -0.57041 0.03309 -1.56338 0.07174 -1.46677 0.06316 -1.28335 0.05776 -0.41986 0.02932 -0.99297 0.07582 -0.89637 0.06775 -0.71294 0.06274 0.15055 0.03822 0.09661 0.09296 0.28003 0.08938 1.14352 0.07425 0.18342 0.08265 1.04691 0.06599 0.86349 0.06084 0.0037000 2.4939
2461186.3971052 -0.63710 0.03072 -1.62337 0.06732 -1.59774 0.06632 -1.38599 0.05514 -0.55894 0.02890 -0.98627 0.07091 -0.96064 0.06996 -0.74889 0.05947 0.07816 0.03649 0.02563 0.09210 0.23738 0.08441 1.06442 0.07014 0.21175 0.08361 1.03880 0.06918 0.82705 0.05855 0.0037000 2.4957
2461186.3973046 -0.59511 0.03092 -1.60953 0.06916 -1.60547 0.07106 -1.21672 0.04878 -0.55441 0.03216 -1.01441 0.07224 -1.01036 0.07406 -0.62161 0.05305 0.04070 0.03833 0.00406 0.09650 0.39280 0.08150 1.05512 0.07278 0.38875 0.08312 1.05106 0.07459 0.66231 0.05379 0.0037000 2.4985
2461186.3974369 -0.38666 0.03119 -1.37880 0.06322 -1.37365 0.06404 -1.09484 0.05208 99.99999 9.99999 -0.99214 0.06581 -0.98699 0.06660 -0.70818 0.05520 99.99999 9.99999 0.00515 0.08636 0.28396 0.07791 99.99999 9.99999 0.27881 0.07858 99.99999 9.99999 99.99999 9.99999 0.0036999 2.5004
2461186.3975692 -0.51127 0.03079 -1.53285 0.06671 -1.40439 0.06210 -1.25149 0.05469 -0.52590 0.03237 -1.02157 0.06941 -0.89311 0.06499 -0.74022 0.05795 -0.01463 0.03762 0.12846 0.08790 0.28136 0.08283 1.00694 0.07012 0.15290 0.07917 0.87848 0.06576 0.72559 0.05881 0.0036999 2.5023
2461186.3977025 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 -0.98026 0.06706 -0.96757 0.06984 -0.66300 0.05628 0.16264 0.03445 0.01269 0.08940 0.31726 0.07927 1.14290 0.06559 0.30457 0.08163 1.13021 0.06843 0.82564 0.05453 0.0036999 2.5042
2461186.3978367 -0.55070 0.03479 -1.81487 0.09564 -1.42350 0.07034 -1.33997 0.06379 -0.52356 0.03350 -1.26416 0.09832 -0.87280 0.07394 -0.78927 0.06774 0.02715 0.04052 0.39136 0.11578 0.47489 0.11191 1.29131 0.09787 0.08353 0.09125 0.89995 0.07335 0.81641 0.06708 0.0036999 2.5061
2461186.3980370 -0.56475 0.03014 -1.53878 0.06506 -1.56760 0.06393 -1.35094 0.05444 -0.45145 0.02853 -0.97403 0.06825 -1.00285 0.06718 -0.78618 0.05822 0.11330 0.03521 -0.02882 0.08853 0.18784 0.08194 1.08732 0.06756 0.21666 0.08104 1.11615 0.06647 0.89948 0.05740 0.0036999 2.5089
2461186.3981697 -0.46310 0.02813 -1.71555 0.07833 -1.38346 0.05684 -1.24991 0.05145 -0.45597 0.02829 -1.25245 0.08023 -0.92036 0.05943 -0.78681 0.05430 0.00713 0.03319 0.33209 0.09421 0.46563 0.09106 1.25958 0.08028 0.13354 0.07340 0.92749 0.05950 0.79395 0.05438 0.0036999 2.5108
2461186.3983033 -0.60018 0.03128 -1.57899 0.06722 -1.55069 0.06457 -1.35100 0.05559 -0.46570 0.02824 -0.97881 0.07082 -0.95051 0.06831 -0.75081 0.05989 0.13448 0.03597 0.02830 0.09059 0.22800 0.08442 1.11329 0.06953 0.19970 0.08233 1.08499 0.06697 0.88529 0.05836 0.0036999 2.5128
2461186.3984382 -0.57003 0.03118 -1.64367 0.07114 -1.50874 0.06729 -1.30794 0.05506 -0.47896 0.03013 -1.07364 0.07415 -0.93872 0.07047 -0.73791 0.05890 0.09107 0.03669 0.13493 0.09516 0.33573 0.08693 1.16471 0.07372 0.20080 0.08382 1.02978 0.07002 0.82898 0.05836 0.0036999 2.5147
2461186.3985728 -0.58047 0.03105 -1.57656 0.06617 -1.62840 0.07023 -1.33622 0.05578 -0.68042 0.03190 -0.99608 0.06977 -1.04793 0.07363 -0.75574 0.06001 -0.09994 0.03882 -0.05184 0.09400 0.24034 0.08376 0.89614 0.07015 0.29218 0.08700 0.94798 0.07399 0.65580 0.06045 0.0036999 2.5166
2461186.3987739 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 -1.07335 0.07056 -1.04216 0.07257 -0.77292 0.05848 0.03468 0.03558 0.03119 0.09468 0.30043 0.08436 1.10803 0.07045 0.26924 0.08605 1.07684 0.07247 0.80760 0.05835 0.0036998 2.5196
2461186.3989067 -0.52751 0.03630 -1.26169 0.06322 -1.33885 0.06786 -1.07941 0.05455 -0.19345 0.02924 -0.73418 0.06772 -0.81134 0.07207 -0.55190 0.05971 0.33406 0.03801 -0.07716 0.08873 0.18228 0.07902 1.06823 0.06421 0.25944 0.08278 1.14540 0.06879 0.88595 0.05570 0.0036998 2.5215
2461186.3990399 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 -0.97084 0.06774 -1.04020 0.07087 -0.61023 0.05381 -0.03856 0.03696 -0.06937 0.09125 0.36060 0.07874 0.93227 0.06834 0.42997 0.08144 1.00164 0.07143 0.57167 0.05455 0.0036998 2.5234
2461186.3991742 -0.25633 0.02925 -1.35042 0.06359 -1.39668 0.06817 -0.97856 0.05060 -0.45011 0.03423 -1.09409 0.06493 -1.14035 0.06942 -0.72223 0.05228 -0.19378 0.03666 -0.04626 0.08949 0.37186 0.07695 0.90031 0.06732 0.41812 0.08078 0.94657 0.07166 0.52845 0.05522 0.0036998 2.5254
2461186.3993085 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 -1.07440 0.07091 -0.88191 0.06164 -0.77067 0.05725 0.07039 0.03450 0.19249 0.08695 0.30374 0.08389 1.14480 0.07036 0.11125 0.07623 0.95231 0.06102 0.84106 0.05657 0.0036998 2.5274
2461186.3995094 -0.34547 0.02860 -1.45948 0.06534 -1.34402 0.06134 -1.14368 0.05164 99.99999 9.99999 -1.11401 0.06743 -0.99854 0.06356 -0.79821 0.05426 99.99999 9.99999 0.11546 0.08655 0.31580 0.07997 99.99999 9.99999 0.20034 0.07674 99.99999 9.99999 99.99999 9.99999 0.0036998 2.5303
2461186.4000397 -0.67463 0.03012 -1.67826 0.06761 99.99999 9.99999 -1.26349 0.04679 -0.46078 0.02645 -1.00363 0.07117 99.99999 9.99999 -0.58886 0.05180 0.21385 0.03455 99.99999 9.99999 0.41477 0.07967 1.21748 0.06970 99.99999 9.99999 99.99999 9.99999 0.80271 0.04976 0.0036998 2.5382
2461186.4005007 -0.77861 0.03059 -1.80096 0.06856 -1.38993 0.04962 -1.34094 0.04819 -0.51981 0.02647 -1.02235 0.07259 -0.61132 0.05505 -0.56233 0.05377 0.25880 0.03562 0.41104 0.08243 0.46002 0.08158 1.28115 0.07095 0.04898 0.06646 0.87011 0.05287 0.82113 0.05154 0.0036997 2.5451
2461186.4006332 -0.53098 0.02977 -1.64355 0.07284 -1.40032 0.05826 -1.21717 0.05188 -0.28569 0.02657 -1.11257 0.07538 -0.86934 0.06140 -0.68619 0.05539 0.24529 0.03290 0.24323 0.09050 0.42638 0.08653 1.35786 0.07418 0.18315 0.07467 1.11463 0.05992 0.93148 0.05374 0.0036997 2.5471
2461186.4007666 -0.67770 0.02785 -1.69355 0.06354 -1.44917 0.05178 -1.35739 0.04795 -0.53456 0.02605 -1.01585 0.06670 -0.77146 0.05562 -0.67969 0.05207 0.14314 0.03303 0.24438 0.07972 0.33616 0.07729 1.15899 0.06597 0.09178 0.06795 0.91461 0.05474 0.82283 0.05113 0.0036997 2.5491
2461186.4016959 -0.65988 0.02990 99.99999 9.99999 99.99999 9.99999 -1.37731 0.05438 -0.55511 0.02933 99.99999 9.99999 99.99999 9.99999 -0.71743 0.05867 0.10477 0.03668 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.82220 0.05838 0.0036996 2.5632
2461186.4018281 -0.62426 0.02829 99.99999 9.99999 99.99999 9.99999 -1.49895 0.05649 -0.57444 0.02790 99.99999 9.99999 99.99999 9.99999 -0.87469 0.05987 0.04982 0.03422 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.92451 0.05968 0.0036996 2.5653
2461186.4019612 -0.50937 0.02717 99.99999 9.99999 99.99999 9.99999 -1.33013 0.05132 -0.44981 0.02628 99.99999 9.99999 99.99999 9.99999 -0.82077 0.05417 0.05956 0.03149 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.88032 0.05372 0.0036996 2.5673
2461186.4066579 -0.53539 0.03252 -1.43303 0.06325 -1.26076 0.05434 99.99999 9.99999 -0.61104 0.03445 -0.89764 0.06690 -0.72537 0.05854 99.99999 9.99999 -0.07565 0.04076 0.17227 0.07982 99.99999 9.99999 0.82199 0.06786 99.99999 9.99999 0.64972 0.05963 99.99999 9.99999 0.0036993 2.6437
2461186.4067900 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 -1.07142 0.07021 -0.85087 0.05943 -0.67520 0.05230 0.00061 0.03586 0.22056 0.08464 0.39623 0.07979 1.07203 0.07012 0.17567 0.07049 0.85147 0.05933 0.67580 0.05218 0.0036992 2.6460
2461186.4069242 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 -0.95182 0.05935 -1.00253 0.06064 -0.75098 0.05107 99.99999 9.99999 -0.05072 0.07871 0.20083 0.07159 99.99999 9.99999 0.25155 0.07267 99.99999 9.99999 99.99999 9.99999 0.0036992 2.6483
2461186.4070592 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 -1.18399 0.07001 -1.04018 0.06469 -0.79790 0.05390 -0.09197 0.03508 0.14381 0.08943 0.38609 0.08197 1.09202 0.07102 0.24228 0.07747 0.94821 0.06579 0.70593 0.05521 0.0036992 2.6506
